역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft
819,8.000000,0,1930.000000,토요일,17.166667,32.000000,28.500000,32.833333,19.666667,18.833333,17.166667,32.000000,28.500000,32.833333,19.666667,18.833333
820,8.000000,0,1930.000000,토요일,11.333333,20.916667,19.500000,22.000000,13.916667,13.750000,11.333333,20.916667,19.500000,22.000000,13.916667,13.750000
821,8.000000,0,1930.000000,토요일,5.500000,9.833333,10.500000,11.166667,8.166667,8.666667,5.500000,9.833333,10.500000,11.166667,8.166667,8.666667
809,8.000000,0,1930.000000,평일,52.388889,56.583333,61.000000,57.944444,52.819444,51.430556,52.388889,56.583333,61.000000,57.944444,52.819444,51.430556
810,8.000000,0,1930.000000,평일,90.618056,98.715278,93.263889,85.930556,69.979167,67.659722,90.618056,98.715278,93.263889,85.930556,69.979167,67.659722
811,8.000000,0,1930.000000,평일,128.847222,140.847222,125.527778,113.916667,87.138889,83.888889,128.847222,140.847222,125.527778,113.916667,87.138889,83.888889
812,8.000000,0,1930.000000,평일,115.254630,125.370370,114.351852,103.754630,79.810185,77.060185,115.254630,125.370370,114.351852,103.754630,79.810185,77.060185
813,8.000000,0,1930.000000,평일,101.662037,109.893519,103.175926,93.592593,72.481481,70.231481,101.662037,109.893519,103.175926,93.592593,72.481481,70.231481
814,8.000000,0,1930.000000,평일,88.069444,94.416667,92.000000,83.430556,65.152778,63.402778,88.069444,94.416667,92.000000,83.430556,65.152778,63.402778
815,8.000000,0,1930.000000,평일,79.861111,87.469136,85.716049,76.731481,61.546296,61.780864,79.861111,87.469136,85.716049,76.731481,61.546296,61.780864
816,8.000000,0,1930.000000,평일,71.652778,80.521605,79.432099,70.032407,57.939815,60.158951,71.652778,80.521605,79.432099,70.032407,57.939815,60.158951
817,8.000000,0,1930.000000,평일,63.444444,73.574074,73.148148,63.333333,54.333333,58.537037,63.444444,73.574074,73.148148,63.333333,54.333333,58.537037
818,8.000000,0,1930.000000,평일,49.888889,58.907407,59.814815,52.925926,43.203704,45.092593,49.888889,58.907407,59.814815,52.925926,43.203704,45.092593
819,8.000000,0,1930.000000,평일,36.333333,44.240741,46.481481,42.518519,32.074074,31.648148,36.333333,44.240741,46.481481,42.518519,32.074074,31.648148
820,8.000000,0,1930.000000,평일,23.259259,28.203704,29.453704,27.055556,21.240741,22.175926,23.259259,28.203704,29.453704,27.055556,21.240741,22.175926
821,8.000000,0,1930.000000,평일,10.185185,12.166667,12.425926,11.592593,10.407407,12.703704,10.185185,12.166667,12.425926,11.592593,10.407407,12.703704
809,8.000000,0,2030.000000,일요일,22.333333,24.833333,26.833333,29.000000,26.166667,24.000000,22.333333,24.833333,26.833333,29.000000,26.166667,24.000000
810,8.000000,0,2030.000000,일요일,34.333333,39.416667,40.916667,42.250000,32.666667,30.500000,34.333333,39.416667,40.916667,42.250000,32.666667,30.500000
811,8.000000,0,2030.000000,일요일,46.333333,54.000000,55.000000,55.500000,39.166667,37.000000,46.333333,54.000000,55.000000,55.500000,39.166667,37.000000
812,8.000000,0,2030.000000,일요일,40.500000,47.388889,49.666667,49.555556,35.277778,32.055556,40.500000,47.388889,49.666667,49.555556,35.277778,32.055556
813,8.000000,0,2030.000000,일요일,34.666667,40.777778,44.333333,43.611111,31.388889,27.111111,34.666667,40.777778,44.333333,43.611111,31.388889,27.111111
814,8.000000,0,2030.000000,일요일,28.833333,34.166667,39.000000,37.666667,27.500000,22.166667,28.833333,34.166667,39.000000,37.666667,27.500000,22.166667
815,8.000000,0,2030.000000,일요일,27.277778,32.166667,37.000000,34.611111,24.444444,21.000000,27.277778,32.166667,37.000000,34.611111,24.444444,21.000000
816,8.000000,0,2030.000000,일요일,25.722222,30.166667,35.000000,31.555556,21.388889,19.833333,25.722222,30.166667,35.000000,31.555556,21.388889,19.833333
817,8.000000,0,2030.000000,일요일,24.166667,28.166667,33.000000,28.500000,18.333333,18.666667,24.166667,28.166667,33.000000,28.500000,18.333333,18.666667
818,8.000000,0,2030.000000,일요일,18.833333,23.333333,28.750000,25.166667,15.500000,15.000000,18.833333,23.333333,28.750000,25.166667,15.500000,15.000000
819,8.000000,0,2030.000000,일요일,13.500000,18.500000,24.500000,21.833333,12.666667,11.333333,13.500000,18.500000,24.500000,21.833333,12.666667,11.333333
820,8.000000,0,2030.000000,일요일,9.250000,12.750000,16.583333,15.333333,8.666667,8.083333,9.250000,12.750000,16.583333,15.333333,8.666667,8.083333
821,8.000000,0,2030.000000,일요일,5.000000,7.000000,8.666667,8.833333,4.666667,4.833333,5.000000,7.000000,8.666667,8.833333,4.666667,4.833333
809,8.000000,0,2030.000000,토요일,28.833333,31.500000,34.666667,36.833333,33.666667,30.833333,28.833333,31.500000,34.666667,36.833333,33.666667,30.833333
810,8.000000,0,2030.000000,토요일,44.916667,51.250000,53.416667,54.583333,42.416667,39.666667,44.916667,51.250000,53.416667,54.583333,42.416667,39.666667
811,8.000000,0,2030.000000,토요일,61.000000,71.000000,72.166667,72.333333,51.166667,48.500000,61.000000,71.000000,72.166667,72.333333,51.166667,48.500000
812,8.000000,0,2030.000000,토요일,54.111111,63.166667,66.388889,65.722222,46.888889,42.500000,54.111111,63.166667,66.388889,65.722222,46.888889,42.500000
813,8.000000,0,2030.000000,토요일,47.222222,55.333333,60.611111,59.111111,42.611111,36.500000,47.222222,55.333333,60.611111,59.111111,42.611111,36.500000
814,8.000000,0,2030.000000,토요일,40.333333,47.500000,54.833333,52.500000,38.333333,30.500000,40.333333,47.500000,54.833333,52.500000,38.333333,30.500000
815,8.000000,0,2030.000000,토요일,37.277778,43.611111,50.722222,47.111111,33.388889,28.277778,37.277778,43.611111,50.722222,47.111111,33.388889,28.277778
816,8.000000,0,2030.000000,토요일,34.222222,39.722222,46.611111,41.722222,28.444444,26.055556,34.222222,39.722222,46.611111,41.722222,28.444444,26.055556
817,8.000000,0,2030.000000,토요일,31.166667,35.833333,42.500000,36.333333,23.500000,23.833333,31.166667,35.833333,42.500000,36.333333,23.500000,23.833333
818,8.000000,0,2030.000000,토요일,23.416667,28.750000,35.583333,31.250000,19.083333,18.500000,23.416667,28.750000,35.583333,31.250000,19.083333,18.500000
819,8.000000,0,2030.000000,토요일,15.666667,21.666667,28.666667,26.166667,14.666667,13.166667,15.666667,21.666667,28.666667,26.166667,14.666667,13.166667
820,8.000000,0,2030.000000,토요일,10.750000,14.916667,19.500000,18.333333,10.083333,9.416667,10.750000,14.916667,19.500000,18.333333,10.083333,9.416667
821,8.000000,0,2030.000000,토요일,5.833333,8.166667,10.333333,10.500000,5.500000,5.666667,5.833333,8.166667,10.333333,10.500000,5.500000,5.666667
809,8.000000,0,2030.000000,평일,38.111111,40.444444,42.555556,44.666667,39.333333,35.444444,38.111111,40.444444,42.555556,44.666667,39.333333,35.444444
810,8.000000,0,2030.000000,평일,66.277778,72.416667,66.000000,67.638889,53.555556,47.916667,66.277778,72.416667,66.000000,67.638889,53.555556,47.916667
811,8.000000,0,2030.000000,평일,94.444444,104.388889,89.444444,90.611111,67.777778,60.388889,94.444444,104.388889,89.444444,90.611111,67.777778,60.388889
812,8.000000,0,2030.000000,평일,84.472222,92.699074,81.615741,82.027778,61.347222,55.500000,84.472222,92.699074,81.615741,82.027778,61.347222,55.500000
813,8.000000,0,2030.000000,평일,74.500000,81.009259,73.787037,73.444444,54.916667,50.611111,74.500000,81.009259,73.787037,73.444444,54.916667,50.611111
814,8.000000,0,2030.000000,평일,64.527778,69.319444,65.958333,64.861111,48.486111,45.722222,64.527778,69.319444,65.958333,64.861111,48.486111,45.722222
815,8.000000,0,2030.000000,평일,59.327160,63.750000,61.521605,60.697531,44.996914,45.907407,59.327160,63.750000,61.521605,60.697531,44.996914,45.907407
816,8.000000,0,2030.000000,평일,54.126543,58.180556,57.084877,56.533951,41.507716,46.092593,54.126543,58.180556,57.084877,56.533951,41.507716,46.092593
817,8.000000,0,2030.000000,평일,48.925926,52.611111,52.648148,52.370370,38.018519,46.277778,48.925926,52.611111,52.648148,52.370370,38.018519,46.277778
818,8.000000,0,2030.000000,평일,37.407407,41.953704,42.925926,43.777778,32.083333,35.851852,37.407407,41.953704,42.925926,43.777778,32.083333,35.851852
819,8.000000,0,2030.000000,평일,25.888889,31.296296,33.203704,35.185185,26.148148,25.425926,25.888889,31.296296,33.203704,35.185185,26.148148,25.425926
820,8.000000,0,2030.000000,평일,16.481481,20.212963,21.694444,22.379630,17.009259,18.009259,16.481481,20.212963,21.694444,22.379630,17.009259,18.009259
821,8.000000,0,2030.000000,평일,7.074074,9.129630,10.185185,9.574074,7.870370,10.592593,7.074074,9.129630,10.185185,9.574074,7.870370,10.592593
809,8.000000,0,2130.000000,일요일,18.333333,24.333333,27.666667,25.000000,28.833333,25.000000,18.333333,24.333333,27.666667,25.000000,28.833333,25.000000
810,8.000000,0,2130.000000,일요일,33.250000,46.333333,41.250000,37.833333,36.833333,32.166667,33.250000,46.333333,41.250000,37.833333,36.833333,32.166667
811,8.000000,0,2130.000000,일요일,48.166667,68.333333,54.833333,50.666667,44.833333,39.333333,48.166667,68.333333,54.833333,50.666667,44.833333,39.333333
812,8.000000,0,2130.000000,일요일,43.166667,59.888889,48.222222,45.388889,38.333333,34.000000,43.166667,59.888889,48.222222,45.388889,38.333333,34.000000
813,8.000000,0,2130.000000,일요일,38.166667,51.444444,41.611111,40.111111,31.833333,28.666667,38.166667,51.444444,41.611111,40.111111,31.833333,28.666667
814,8.000000,0,2130.000000,일요일,33.166667,43.000000,35.000000,34.833333,25.333333,23.333333,33.166667,43.000000,35.000000,34.833333,25.333333,23.333333
815,8.000000,0,2130.000000,일요일,29.500000,38.833333,32.388889,31.500000,22.833333,22.111111,29.500000,38.833333,32.388889,31.500000,22.833333,22.111111
816,8.000000,0,2130.000000,일요일,25.833333,34.666667,29.777778,28.166667,20.333333,20.888889,25.833333,34.666667,29.777778,28.166667,20.333333,20.888889
817,8.000000,0,2130.000000,일요일,22.166667,30.500000,27.166667,24.833333,17.833333,19.666667,22.166667,30.500000,27.166667,24.833333,17.833333,19.666667
818,8.000000,0,2130.000000,일요일,16.916667,25.250000,23.833333,21.583333,14.166667,15.916667,16.916667,25.250000,23.833333,21.583333,14.166667,15.916667
819,8.000000,0,2130.000000,일요일,11.666667,20.000000,20.500000,18.333333,10.500000,12.166667,11.666667,20.000000,20.500000,18.333333,10.500000,12.166667
820,8.000000,0,2130.000000,일요일,7.750000,13.250000,13.250000,12.666667,6.916667,8.916667,7.750000,13.250000,13.250000,12.666667,6.916667,8.916667
821,8.000000,0,2130.000000,일요일,3.833333,6.500000,6.000000,7.000000,3.333333,5.666667,3.833333,6.500000,6.000000,7.000000,3.333333,5.666667
809,8.000000,0,2130.000000,토요일,26.166667,33.833333,38.500000,35.000000,40.333333,35.000000,26.166667,33.833333,38.500000,35.000000,40.333333,35.000000
810,8.000000,0,2130.000000,토요일,45.416667,63.416667,56.583333,52.000000,50.583333,44.083333,45.416667,63.416667,56.583333,52.000000,50.583333,44.083333
811,8.000000,0,2130.000000,토요일,64.666667,93.000000,74.666667,69.000000,60.833333,53.166667,64.666667,93.000000,74.666667,69.000000,60.833333,53.166667
812,8.000000,0,2130.000000,토요일,58.222222,81.833333,65.888889,61.944444,52.277778,46.055556,58.222222,81.833333,65.888889,61.944444,52.277778,46.055556
813,8.000000,0,2130.000000,토요일,51.777778,70.666667,57.111111,54.888889,43.722222,38.944444,51.777778,70.666667,57.111111,54.888889,43.722222,38.944444
814,8.000000,0,2130.000000,토요일,45.333333,59.500000,48.333333,47.833333,35.166667,31.833333,45.333333,59.500000,48.333333,47.833333,35.166667,31.833333
815,8.000000,0,2130.000000,토요일,39.833333,53.055556,44.222222,42.611111,31.222222,29.777778,39.833333,53.055556,44.222222,42.611111,31.222222,29.777778
816,8.000000,0,2130.000000,토요일,34.333333,46.611111,40.111111,37.388889,27.277778,27.722222,34.333333,46.611111,40.111111,37.388889,27.277778,27.722222
817,8.000000,0,2130.000000,토요일,28.833333,40.166667,36.000000,32.166667,23.333333,25.666667,28.833333,40.166667,36.000000,32.166667,23.333333,25.666667
818,8.000000,0,2130.000000,토요일,22.083333,33.250000,31.416667,28.083333,18.583333,20.666667,22.083333,33.250000,31.416667,28.083333,18.583333,20.666667
819,8.000000,0,2130.000000,토요일,15.333333,26.333333,26.833333,24.000000,13.833333,15.666667,15.333333,26.333333,26.833333,24.000000,13.833333,15.666667
820,8.000000,0,2130.000000,토요일,10.000000,17.333333,17.166667,16.416667,8.916667,11.250000,10.000000,17.333333,17.166667,16.416667,8.916667,11.250000
821,8.000000,0,2130.000000,토요일,4.666667,8.333333,7.500000,8.833333,4.000000,6.833333,4.666667,8.333333,7.500000,8.833333,4.000000,6.833333
809,8.000000,0,2130.000000,평일,40.388889,43.833333,49.555556,46.833333,44.333333,41.777778,40.388889,43.833333,49.555556,46.833333,44.333333,41.777778
810,8.000000,0,2130.000000,평일,70.861111,80.611111,76.666667,70.194444,60.250000,55.138889,70.861111,80.611111,76.666667,70.194444,60.250000,55.138889
811,8.000000,0,2130.000000,평일,101.333333,117.388889,103.777778,93.555556,76.166667,68.500000,101.333333,117.388889,103.777778,93.555556,76.166667,68.500000
812,8.000000,0,2130.000000,평일,90.611111,104.592593,92.833333,84.203704,68.537037,61.333333,90.611111,104.592593,92.833333,84.203704,68.537037,61.333333
813,8.000000,0,2130.000000,평일,79.888889,91.796296,81.888889,74.851852,60.907407,54.166667,79.888889,91.796296,81.888889,74.851852,60.907407,54.166667
814,8.000000,0,2130.000000,평일,69.166667,79.000000,70.944444,65.500000,53.277778,47.000000,69.166667,79.000000,70.944444,65.500000,53.277778,47.000000
815,8.000000,0,2130.000000,평일,62.055556,72.111111,65.259259,57.759259,48.851852,46.148148,62.055556,72.111111,65.259259,57.759259,48.851852,46.148148
816,8.000000,0,2130.000000,평일,54.944444,65.222222,59.574074,50.018519,44.425926,45.296296,54.944444,65.222222,59.574074,50.018519,44.425926,45.296296
817,8.000000,0,2130.000000,평일,47.833333,58.333333,53.888889,42.277778,40.000000,44.444444,47.833333,58.333333,53.888889,42.277778,40.000000,44.444444
818,8.000000,0,2130.000000,평일,36.916667,46.166667,43.805556,34.833333,32.583333,35.305556,36.916667,46.166667,43.805556,34.833333,32.583333,35.305556
819,8.000000,0,2130.000000,평일,26.000000,34.000000,33.722222,27.388889,25.166667,26.166667,26.000000,34.000000,33.722222,27.388889,25.166667,26.166667
820,8.000000,0,2130.000000,평일,17.250000,22.611111,21.722222,17.888889,16.555556,17.194444,17.250000,22.611111,21.722222,17.888889,16.555556,17.194444
821,8.000000,0,2130.000000,평일,8.500000,11.222222,9.722222,8.388889,7.944444,8.222222,8.500000,11.222222,9.722222,8.388889,7.944444,8.222222
809,8.000000,0,2230.000000,일요일,18.833333,23.333333,29.666667,30.666667,22.333333,20.166667,18.833333,23.333333,29.666667,30.666667,22.333333,20.166667
810,8.000000,0,2230.000000,일요일,30.000000,39.500000,42.000000,45.833333,30.250000,26.583333,30.000000,39.500000,42.000000,45.833333,30.250000,26.583333
811,8.000000,0,2230.000000,일요일,41.166667,55.666667,54.333333,61.000000,38.166667,33.000000,41.166667,55.666667,54.333333,61.000000,38.166667,33.000000
812,8.000000,0,2230.000000,일요일,35.388889,46.944444,47.833333,52.722222,33.555556,28.833333,35.388889,46.944444,47.833333,52.722222,33.555556,28.833333
813,8.000000,0,2230.000000,일요일,29.611111,38.222222,41.333333,44.444444,28.944444,24.666667,29.611111,38.222222,41.333333,44.444444,28.944444,24.666667
814,8.000000,0,2230.000000,일요일,23.833333,29.500000,34.833333,36.166667,24.333333,20.500000,23.833333,29.500000,34.833333,36.166667,24.333333,20.500000
815,8.000000,0,2230.000000,일요일,20.833333,25.555556,30.666667,31.388889,20.944444,18.611111,20.833333,25.555556,30.666667,31.388889,20.944444,18.611111
816,8.000000,0,2230.000000,일요일,17.833333,21.611111,26.500000,26.611111,17.555556,16.722222,17.833333,21.611111,26.500000,26.611111,17.555556,16.722222
817,8.000000,0,2230.000000,일요일,14.833333,17.666667,22.333333,21.833333,14.166667,14.833333,14.833333,17.666667,22.333333,21.833333,14.166667,14.833333
818,8.000000,0,2230.000000,일요일,11.833333,15.666667,18.416667,18.916667,11.750000,12.333333,11.833333,15.666667,18.416667,18.916667,11.750000,12.333333
819,8.000000,0,2230.000000,일요일,8.833333,13.666667,14.500000,16.000000,9.333333,9.833333,8.833333,13.666667,14.500000,16.000000,9.333333,9.833333
820,8.000000,0,2230.000000,일요일,6.333333,9.333333,9.833333,11.083333,6.583333,7.583333,6.333333,9.333333,9.833333,11.083333,6.583333,7.583333
821,8.000000,0,2230.000000,일요일,3.833333,5.000000,5.166667,6.166667,3.833333,5.333333,3.833333,5.000000,5.166667,6.166667,3.833333,5.333333
809,8.000000,0,2230.000000,토요일,30.666667,38.333333,48.833333,50.500000,36.333333,33.166667,30.666667,38.333333,48.833333,50.500000,36.333333,33.166667
810,8.000000,0,2230.000000,토요일,47.666667,62.833333,66.916667,73.083333,48.250000,42.666667,47.666667,62.833333,66.916667,73.083333,48.250000,42.666667
811,8.000000,0,2230.000000,토요일,64.666667,87.333333,85.000000,95.666667,60.166667,52.166667,64.666667,87.333333,85.000000,95.666667,60.166667,52.166667
812,8.000000,0,2230.000000,토요일,55.277778,73.333333,74.555556,82.277778,52.555556,45.277778,55.277778,73.333333,74.555556,82.277778,52.555556,45.277778
813,8.000000,0,2230.000000,토요일,45.888889,59.333333,64.111111,68.888889,44.944444,38.388889,45.888889,59.333333,64.111111,68.888889,44.944444,38.388889
